Date,Open,High,Low,Close,Volume
2024-01-02,20219.47661701259,20445.437241818254,19764.555890080846,20096.498046875,44282
2024-01-03,20486.4309111926,20832.370642538266,19383.62303930166,19596.5859375,49270
2024-01-04,19402.61750295928,19850.53941583807,19402.61750295928,19796.548828125,14192
2024-01-05,19759.556696307704,19952.52306995479,19577.58840613273,19849.541015625,41169
2024-01-08,19951.522775956102,20437.43808886588,19455.609205579043,20205.478515625,43999
2024-01-09,20196.48107531056,20883.36139703028,20001.515045128108,20121.494140625,115358
2024-01-10,20096.496505489864,20096.496505489864,17921.87561497044,18496.775390625,274649
2024-01-11,18496.777826665522,18950.69875279018,18095.847669449693,18196.830078125,84063
2024-01-12,17773.903814195804,18496.777890680227,17972.869154749606,18387.796875,63578
2024-01-15,18396.794216074137,18496.77679333541,18344.803275898277,18448.78515625,51163
2024-01-16,18447.785440754422,18496.776903905306,18136.839623613094,18202.828125,57384
2024-01-17,18197.829596445023,18422.790404049007,18034.85798915858,18340.8046875,27168
2024-01-18,18478.780649497112,18495.777688293856,18340.8046875,18340.8046875,100326
2024-01-19,18436.78641433383,18437.78624006129,17938.873202059523,18107.84375,17963
2024-01-22,18386.79761759609,18386.79761759609,17518.948768652455,18065.853515625,30665
2024-01-23,18445.78563773739,18443.78598619663,17733.909689226955,17820.89453125,23759
2024-01-24,17789.900396827124,18021.859981611247,17789.900396827124,17946.873046875,109982
2024-01-25,18071.851210666096,18071.851210666096,17625.92890693403,17699.916015625,14799
2024-01-26,17580.935259520713,17799.897089697864,17514.946762754993,17668.919921875,31052
2024-01-29,17795.899563242565,17946.873260306988,17485.953562646737,17566.939453125,32610
2024-01-30,17733.908995554502,17981.865776909723,17514.947160406144,17816.89453125,30422
2024-01-31,18297.811801841057,18297.811801841057,17541.943503814073,17710.9140625,52207
2024-02-01,17597.93261402997,17776.90141909283,17435.960846319453,17625.927734375,63997
2024-02-02,17696.915360964176,17818.89409961037,17524.945335987577,17625.927734375,71637
2024-02-05,17596.932828311066,18000.862422779115,17573.936836546796,17883.8828125,130830
2024-02-06,18203.82824286099,18495.777374893474,17658.923184786665,17744.908203125,52520
2024-02-07,18195.831328449134,18196.831154336734,17497.952858903693,17832.89453125,56627
2024-02-08,17986.865487067444,17986.865487067444,17574.937272466457,17696.916015625,112839
2024-02-09,17888.88171196801,17888.88171196801,17516.946545589064,17736.908203125,111364
2024-02-12,17986.867163555307,18507.776434940093,17428.96433546949,17941.875,25999
2024-02-13,18096.847249597322,18396.794994065785,17349.977365870847,17690.91796875,46794
2024-02-14,17909.880827165533,18145.839732720775,17527.947344444758,17763.90625,79658
2024-02-15,17587.936011498896,18007.862856182513,17527.94646225838,17870.88671875,34729
2024-02-16,17496.949203371063,18196.827171505905,17415.963324201173,17776.900390625,42107
2024-02-19,18017.862550998874,18985.69402258019,17349.978849535735,17766.90625,8607
2024-02-20,18096.846321062854,18096.846321062854,17496.950862906073,17696.916015625,46954
2024-02-21,17764.904094310743,17830.892594435943,17597.933192478806,17718.912109375,11622
2024-02-22,17710.913741763812,18087.84805816016,17502.949980993413,17753.90625,63441
